course_id,academic_year,semester,department,course_name,section,professor,credits,core,category,time_slot,campus,classroom,capacity,source,rating,workload_label,teamwork_load_label,grading_strictness_label
GEDW013,2026,1,GEDW,의사소통3,42,정미혜,2,false,교양,Mon 12:00-13:15;Mon 13:30-14:45,자연과학,36109,,gls,3.0,3.0,3.0,3.0
GEDW013,2026,1,GEDW,의사소통3,43,최주희,2,false,교양,Mon 15:00-16:15;Mon 16:30-17:45,자연과학,27530,,gls,4.5,3.0,3.0,3.0
GEDW014,2026,1,GEDW,의사소통4,41,정미혜,2,false,교양,Wed 15:00-16:15;Wed 16:30-17:45,자연과학,36319,,gls,3.0,3.0,3.0,3.0
GEDW014,2026,1,GEDW,의사소통4,42,김영희,2,false,교양,Thu 12:00-13:15;Thu 13:30-14:45,자연과학,27530,,gls,3.0,3.0,3.0,3.0
GEDW014,2026,1,GEDW,의사소통4,43,김소연,2,false,교양,Wed 12:00-13:15;Wed 13:30-14:45,자연과학,27530,,gls,3.0,3.0,3.0,3.0
GEDW001,2026,1,GEDW,창의적글쓰기,41,조은정,2,false,교양,Mon 09:00-10:15;Wed 10:30-11:45,자연과학,36101,,gls,4.68,2.66,4.32,4.26
GEDW001,2026,1,GEDW,창의적글쓰기,42,조은정,2,false,교양,Mon 10:30-11:45;Wed 09:00-10:15,자연과학,36101,,gls,4.68,2.66,4.32,4.26
GEDW001,2026,1,GEDW,창의적글쓰기,43,손광식,2,false,교양,Mon 12:00-13:15;Wed 13:30-14:45,자연과학,36101,,gls,3.85,1.78,3.78,3.06
GEDW001,2026,1,GEDW,창의적글쓰기,44,손광식,2,false,교양,Mon 13:30-14:45;Wed 12:00-13:15,자연과학,36101,,gls,3.85,1.78,3.78,3.06
GEDW001,2026,1,GEDW,창의적글쓰기,45,손광식,2,false,교양,Mon 15:00-16:15;Wed 16:30-17:45,자연과학,36101,,gls,3.85,1.78,3.78,3.06
GEDW001,2026,1,GEDW,창의적글쓰기,46,김강은,2,false,교양,Mon 16:30-17:45;Wed 15:00-16:15,자연과학,36101,,gls,4.88,2.76,4.82,4.62
GEDW001,2026,1,GEDW,창의적글쓰기,47,권용혜,2,false,교양,Tue 09:00-10:15;Thu 10:30-11:45,자연과학,36101,,gls,4.54,3.1,4.24,3.18
GEDW001,2026,1,GEDW,창의적글쓰기,48,권용혜,2,false,교양,Tue 10:30-11:45;Thu 09:00-10:15,자연과학,36101,,gls,4.54,3.1,4.24,3.18
GEDW001,2026,1,GEDW,창의적글쓰기,49,곽유석,2,false,교양,Tue 12:00-13:15;Thu 13:30-14:45,자연과학,36101,,gls,4.7,3.92,4.78,4.06
GEDW001,2026,1,GEDW,창의적글쓰기,50,임경순,2,false,교양,Tue 13:30-14:45;Thu 12:00-13:15,자연과학,36101,,gls,4.3,2.5,2.94,3.66
GEDW001,2026,1,GEDW,창의적글쓰기,51,임경순,2,false,교양,Tue 15:00-16:15;Thu 16:30-17:45,자연과학,36101,,gls,4.3,2.5,2.94,3.66
GEDW001,2026,1,GEDW,창의적글쓰기,52,임경순,2,false,교양,Tue 16:30-17:45;Thu 15:00-16:15,자연과학,36101,,gls,4.3,2.5,2.94,3.66
GEDW001,2026,1,GEDW,창의적글쓰기,53,심선옥,2,false,교양,Mon 09:00-10:15;Wed 10:30-11:45,자연과학,36103,,gls,3.96,1.64,4.07,3.3
GEDW001,2026,1,GEDW,창의적글쓰기,54,심선옥,2,false,교양,Mon 10:30-11:45;Wed 09:00-10:15,자연과학,36103,,gls,3.96,1.64,4.07,3.3
GEDW001,2026,1,GEDW,창의적글쓰기,55,심선옥,2,false,교양,Mon 12:00-13:15;Wed 13:30-14:45,자연과학,36103,,gls,3.96,1.64,4.07,3.3
GEDW001,2026,1,GEDW,창의적글쓰기,56,한진일,2,false,교양,Mon 13:30-14:45;Wed 12:00-13:15,자연과학,36103,,gls,3.9,2.34,4.66,3.75
GEDW001,2026,1,GEDW,창의적글쓰기,57,한진일,2,false,교양,Mon 15:00-16:15;Wed 16:30-17:45,자연과학,36103,,gls,3.9,2.34,4.66,3.75
GEDW001,2026,1,GEDW,창의적글쓰기,58,한진일,2,false,교양,Mon 16:30-17:45;Wed 15:00-16:15,자연과학,36103,,gls,3.9,2.34,4.66,3.75
GEDW023,2026,1,GEDW,학술보고서바로쓰기,41,조운아,2,false,교양,Tue 09:00-10:50,자연과학,36201,,gls,3.0,3.0,3.0,3.0
GEDW023,2026,1,GEDW,학술보고서바로쓰기,42,조운아,2,false,교양,Tue 11:00-12:50,자연과학,36201,,gls,3.0,3.0,3.0,3.0
GEDW023,2026,1,GEDW,학술보고서바로쓰기,43,이유림,2,false,교양,Tue 13:00-14:50,자연과학,36201,,gls,3.0,3.0,3.0,3.0
GEDW002,2026,1,GEDW,학술적글쓰기,41,김주일,2,false,교양,Mon 09:00-10:15;Wed 10:30-11:45,자연과학,36205,,gls,3.34,1.78,2.46,3.12
GEDW002,2026,1,GEDW,학술적글쓰기,42,김주일,2,false,교양,Mon 10:30-11:45;Wed 09:00-10:15,자연과학,36205,,gls,3.34,1.78,2.46,3.12
GEDW002,2026,1,GEDW,학술적글쓰기,43,김상현,2,false,교양,Mon 12:00-13:15;Wed 13:30-14:45,자연과학,36205,,gls,4.15,3.92,2.6,3.22
GEDW002,2026,1,GEDW,학술적글쓰기,44,김상현,2,false,교양,Mon 13:30-14:45;Wed 12:00-13:15,자연과학,36205,,gls,4.15,3.92,2.6,3.22
GEDW002,2026,1,GEDW,학술적글쓰기,45,조현수,2,false,교양,Mon 15:00-16:15;Wed 16:30-17:45,자연과학,36205,,gls,1.0,3.0,3.0,3.0
GEDW002,2026,1,GEDW,학술적글쓰기,46,조현수,2,false,교양,Mon 16:30-17:45;Wed 15:00-16:15,자연과학,36205,,gls,1.0,3.0,3.0,3.0
GEDW002,2026,1,GEDW,학술적글쓰기,47,우환식,2,false,교양,Tue 09:00-10:15;Thu 10:30-11:45,자연과학,36205,,gls,4.26,2.7,3.7,3.9
GEDW002,2026,1,GEDW,학술적글쓰기,48,우환식,2,false,교양,Tue 10:30-11:45;Thu 09:00-10:15,자연과학,36205,,gls,4.26,2.7,3.7,3.9
GEDW002,2026,1,GEDW,학술적글쓰기,49,원만희,2,false,교양,Tue 12:00-13:15;Thu 13:30-14:45,자연과학,36205,,gls,3.85,2.52,3.0,3.44
GEDW002,2026,1,GEDW,학술적글쓰기,50,원만희,2,false,교양,Tue 13:30-14:45;Thu 12:00-13:15,자연과학,36205,,gls,3.85,2.52,3.0,3.44
GEDW002,2026,1,GEDW,학술적글쓰기,51,하주영,2,false,교양,Tue 15:00-16:15;Thu 16:30-17:45,자연과학,36205,,gls,3.84,2.6,2.4,3.42
GEDW002,2026,1,GEDW,학술적글쓰기,52,하주영,2,false,교양,Tue 16:30-17:45;Thu 15:00-16:15,자연과학,36205,,gls,3.84,2.6,2.4,3.42
GEDW002,2026,1,GEDW,학술적글쓰기,53,이창후,2,false,교양,Mon 09:00-10:15;Wed 10:30-11:45,자연과학,36105,,gls,3.17,2.8,4.26,2.6
GEDW002,2026,1,GEDW,학술적글쓰기,54,이창후,2,false,교양,Mon 10:30-11:45;Wed 09:00-10:15,자연과학,36105,,gls,3.17,2.8,4.26,2.6
GEDW002,2026,1,GEDW,학술적글쓰기,55,이창후,2,false,교양,Mon 12:00-13:15;Wed 13:30-14:45,자연과학,36105,,gls,3.17,2.8,4.26,2.6
GEDW002,2026,1,GEDW,학술적글쓰기,56,우환식,2,false,교양,"토09:00-10:15【미지정】,토10:30-11:45【미지정】",자연과학,,,gls,4.26,2.7,3.7,3.9
GEDW002,2026,1,GEDW,학술적글쓰기,57,김주일,2,false,교양,"토09:00-10:15【미지정】,토10:30-11:45【미지정】",자연과학,,,gls,3.34,1.78,2.46,3.12
GEDW002,2026,1,GEDW,학술적글쓰기,58,김태경,2,false,교양,"토09:00-10:15【미지정】,토10:30-11:45【미지정】",자연과학,,,gls,3.8,2.98,1.48,3.59
GEDW022,2026,1,GEDW,한국어문장의이해,41,김미영,2,false,교양,Tue 09:00-10:50,자연과학,36319,,gls,4.5,3.0,3.0,3.0
GEDW022,2026,1,GEDW,한국어문장의이해,42,이유림,2,false,교양,Tue 11:00-12:50,자연과학,36319,,gls,3.0,3.0,3.0,3.0
GEDT013,2026,1,GEDT,사고와표현,41,김미리,3,false,교양,Tue 12:00-13:15;Tue 13:30-14:45,자연과학,26509,,gls,3.0,3.0,3.0,3.0
GEDT013,2026,1,GEDT,사고와표현,42,오정미,3,false,교양,Wed 12:00-13:15;Wed 13:30-14:45,자연과학,36207,,gls,3.0,3.0,3.0,3.0
GEDT013,2026,1,GEDT,사고와표현,43,최주희,3,false,교양,Tue 09:00-10:15;Tue 10:30-11:45,자연과학,36209,,gls,3.0,3.0,3.0,3.0
GEDT010,2026,1,GEDT,창의와사유의기초,41,양태영,2,false,교양,Wed 15:00-16:15;Wed 16:30-17:45,자연과학,26504,,gls,3.6,3.0,3.0,3.0
GEDT010,2026,1,GEDT,창의와사유의기초,42,정미혜,2,false,교양,Wed 12:00-13:15;Wed 13:30-14:45,자연과학,36109,,gls,3.0,3.0,3.0,3.0
GEDT006,2026,1,GEDT,창의적사고,41,이화선,2,false,교양,Tue 13:00-14:50,자연과학,36109,,gls,4.55,2.44,3.56,4.07
GEDT017,2026,1,GEDT,창의적융합디자인,41,임수연,3,false,교양,Fri 16:00-17:50,자연과학,36109,,gls,4.05,2.48,1.3,3.86
GEDT017,2026,1,GEDT,창의적융합디자인,42,김현미,3,false,교양,Fri 10:00-11:50,자연과학,36215,,gls,3.5,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,43,이혜진,3,false,교양,Fri 10:00-11:50,자연과학,36101,,gls,4.41,2.64,1.1,3.6
GEDT017,2026,1,GEDT,창의적융합디자인,44,이오륜,3,false,교양,Fri 10:00-11:50,자연과학,36201,,gls,5.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,45,박은영,3,false,교양,Fri 10:00-11:50,자연과학,36203,,gls,5.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,46,이경진,3,false,교양,Fri 10:00-11:50,자연과학,36103,,gls,5.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,47,이하나,3,false,교양,Fri 10:00-11:50,자연과학,36107,,gls,2.78,2.08,1.24,2.84
GEDT017,2026,1,GEDT,창의적융합디자인,48,강정원,3,false,교양,Fri 10:00-11:50,자연과학,36205,,gls,3.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,49,이화선,3,false,교양,Fri 10:00-11:50,자연과학,36109,,gls,4.34,2.54,1.26,3.64
GEDT017,2026,1,GEDT,창의적융합디자인,50,심성한,3,false,교양,Fri 10:00-11:50,자연과학,36207,,gls,3.02,2.56,1.44,3.16
GEDT017,2026,1,GEDT,창의적융합디자인,51,정동근,3,false,교양,Fri 10:00-11:50,자연과학,36209,,gls,2.7,2.48,1.28,3.18
GEDT017,2026,1,GEDT,창의적융합디자인,52,이중석,3,false,교양,Fri 12:00-13:50,자연과학,36209,,gls,3.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,53,이혜진,3,false,교양,Fri 12:00-13:50,자연과학,36101,,gls,4.41,2.64,1.1,3.6
GEDT017,2026,1,GEDT,창의적융합디자인,54,이경진,3,false,교양,Fri 12:00-13:50,자연과학,36103,,gls,5.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,55,이하나,3,false,교양,Fri 12:00-13:50,자연과학,36107,,gls,2.78,2.08,1.24,2.84
GEDT017,2026,1,GEDT,창의적융합디자인,56,정다은,3,false,교양,Fri 12:00-13:50,자연과학,36205,,gls,3.85,2.78,1.24,3.76
GEDT017,2026,1,GEDT,창의적융합디자인,57,김소형,3,false,교양,Fri 12:00-13:50,자연과학,36207,,gls,4.18,2.54,1.36,4.29
GEDT017,2026,1,GEDT,창의적융합디자인,58,이경성,3,false,교양,Fri 12:00-13:50,자연과학,36215,,gls,2.67,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,59,이화선,3,false,교양,Fri 12:00-13:50,자연과학,36109,,gls,4.34,2.54,1.26,3.64
GEDT017,2026,1,GEDT,창의적융합디자인,60,임형택,3,false,교양,Fri 12:00-13:50,자연과학,36201,,gls,3.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,61,윤민향,3,false,교양,Fri 12:00-13:50,자연과학,36203,,gls,5.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,62,김소형,3,false,교양,Fri 14:00-15:50,자연과학,36207,,gls,4.18,2.54,1.36,4.29
GEDT017,2026,1,GEDT,창의적융합디자인,63,김효경,3,false,교양,Fri 14:00-15:50,자연과학,36101,,gls,3.59,2.48,1.3,3.22
GEDT017,2026,1,GEDT,창의적융합디자인,64,이경성,3,false,교양,Fri 14:00-15:50,자연과학,36215,,gls,2.67,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,65,임형택,3,false,교양,Fri 14:00-15:50,자연과학,36201,,gls,3.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,66,이은정,3,false,교양,Fri 14:00-15:50,자연과학,36103,,gls,3.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,67,윤민향,3,false,교양,Fri 14:00-15:50,자연과학,36203,,gls,5.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,68,임수연,3,false,교양,Fri 14:00-15:50,자연과학,36109,,gls,4.05,2.48,1.3,3.86
GEDT017,2026,1,GEDT,창의적융합디자인,69,이한승,3,false,교양,Fri 14:00-15:50,자연과학,36209,,gls,5.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,70,정형모,3,false,교양,Fri 14:00-15:50,자연과학,36107,,gls,3.88,2.21,1.55,3.62
GEDT017,2026,1,GEDT,창의적융합디자인,71,임병권,3,false,교양,Fri 14:00-15:50,자연과학,36205,,gls,2.21,2.24,1.42,2.64
GEDT017,2026,1,GEDT,창의적융합디자인,72,김현미,3,false,교양,Fri 16:00-17:50,자연과학,36215,,gls,3.5,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,73,김솔휘,3,false,교양,Fri 16:00-17:50,자연과학,36201,,gls,4.26,2.78,1.3,4.14
GEDT017,2026,1,GEDT,창의적융합디자인,74,서문교,3,false,교양,Fri 16:00-17:50,자연과학,36203,,gls,4.44,2.68,1.6,4.34
GEDT017,2026,1,GEDT,창의적융합디자인,75,김종민,3,false,교양,Fri 16:00-17:50,자연과학,36205,,gls,4.5,3.14,1.62,4.32
GEDT017,2026,1,GEDT,창의적융합디자인,76,김효경,3,false,교양,Fri 16:00-17:50,자연과학,36101,,gls,3.59,2.48,1.3,3.22
GEDT017,2026,1,GEDT,창의적융합디자인,77,이영수,3,false,교양,Fri 16:00-17:50,자연과학,36207,,gls,4.48,2.52,1.66,4.16
GEDT017,2026,1,GEDT,창의적융합디자인,78,이준호,3,false,교양,Fri 15:00-16:15;Fri 16:30-17:45,자연과학,61304A,,gls,3.38,2.44,1.68,3.48
GEDT017,2026,1,GEDT,창의적융합디자인,79,이은정,3,false,교양,Fri 16:00-17:50,자연과학,36103,,gls,3.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,80,이한승,3,false,교양,Fri 16:00-17:50,자연과학,36209,,gls,5.0,3.0,3.0,3.0
GEDT017,2026,1,GEDT,창의적융합디자인,K0,백상열,3,false,교양,Fri 16:00-17:50,자연과학,36107,,gls,3.17,2.64,1.42,2.84
GEDH100,2026,1,GEDH,MBSR명상,41,손나리,3,false,교양,Wed 09:00-10:15;Wed 10:30-11:45,자연과학,36109,,gls,4.28,1.12,3.55,4.25
GEDH068,2026,1,GEDH,동아시아의상호소통과한자문명,41,임영길,3,false,교양,Thu 10:30-11:45,자연과학,36103,,gls,4.65,2.86,4.78,4.3
GEDH094,2026,1,GEDH,디지털시대의융합예술,41,정명진,3,false,교양,Tue 09:00-10:15;Tue 10:30-11:45,자연과학,36103,,gls,3.0,3.0,3.0,3.0
GEDH096,2026,1,GEDH,뮤지컬과오페라,41,전지성,3,false,교양,Wed 09:00-10:15;Wed 10:30-11:45,자연과학,32255,,gls,4.64,3.76,4.84,4.06
GEDH048,2026,1,GEDH,북유럽신화의이해,41,홍미경,3,false,교양,Fri 09:00-10:15;Fri 10:30-11:45,자연과학,,,gls,3.97,3.57,4.38,3.26
GEDH022,2026,1,GEDH,성의심리학,41,김경아,3,false,교양,Thu 15:00-16:50,자연과학,27530,,gls,4.8,3.0,3.0,3.0
GEDH025,2026,1,GEDH,아동의심리와교육,41,강민희,3,false,교양,Mon 09:00-10:15;Mon 10:30-11:45,자연과학,23217,,gls,4.69,3.12,4.82,3.96
GEDH113,2026,1,GEDH,유럽사회와문화,41,박규현,3,false,교양,Thu 09:00-10:15;Thu 10:30-11:45,자연과학,,,gls,4.28,3.68,4.84,4.45
PHL2003,2026,1,PHL,윤리학,41,이원석,3,false,전공,Thu 09:00-10:15;Thu 10:30-11:45,자연과학,32255,,gls,4.89,4.72,2.72,4.08
GEDH018,2026,1,GEDH,음악의이해,41,윤현진,3,false,교양,Thu 10:30-11:45,자연과학,23217,,gls,4.62,3.3,4.92,3.96
GEDH117,2026,1,GEDH,인간본성과AI윤리,41,김종석,3,false,교양,Tue 09:00-10:15;Tue 10:30-11:45,자연과학,32255,,gls,4.86,4.17,2.08,4.58
GEDH114,2026,1,GEDH,인도문명권의사상과문화,41,김종민,3,false,교양,Fri 09:00-10:15;Fri 10:30-11:45,자연과학,26509,,gls,4.9,3.4,4.62,4.86
GEDH045,2026,1,GEDH,한국문화의이해,41,김상아,2,false,교양,Thu 15:00-16:50,자연과학,36319,,gls,3.0,3.0,3.0,3.0
GEDH045,2026,1,GEDH,한국문화의이해,43,김소연,2,false,교양,Thu 09:00-10:50,자연과학,36319,,gls,3.0,3.0,3.0,3.0
GEDS024,2026,1,GEDS,공학경제,41,자비단,3,false,교양,Tue 16:30-17:45;Thu 15:00-16:15,자연과학,26421,,gls,4.69,2.36,5.0,4.42
GEDS092,2026,1,GEDS,동아시아역사와문화,41,다니엘종스베켄디크,3,false,교양,Thu 09:00-10:15;Thu 10:30-11:45,자연과학,36109,,gls,4.01,3.54,4.8,3.56
GEDS063,2026,1,GEDS,소비와윤리,41,윤명애,3,false,교양,Fri 12:00-13:15;Fri 13:30-14:45,자연과학,,,gls,4.43,2.36,4.18,4.2
GEDS053,2026,1,GEDS,인간과토지의문명사,41,박은영,3,false,교양,Tue 10:30-11:45,자연과학,21534,,gls,4.58,2.72,4.68,3.87
GEDS019,2026,1,GEDS,한국경제의이해,41,이성주,3,false,교양,Tue 13:30-14:45;Thu 12:00-13:15,자연과학,36207,,gls,4.65,3.94,5.0,4.11
GEDS035,2026,1,GEDS,한국역사의이해,41,조운아,2,false,교양,Mon 09:00-10:50,자연과학,36215,,gls,4.25,3.73,4.7,4.1
GEDS035,2026,1,GEDS,한국역사의이해,42,조운아,2,false,교양,Thu 09:00-10:50,자연과학,36107,,gls,4.25,3.73,4.7,4.1
GEDS072,2026,1,GEDS,현대가족의이해,41,전보영,3,false,교양,Thu 15:00-16:15,자연과학,85702,,gls,4.37,2.23,4.29,3.86
GEDS056,2026,1,GEDS,현대동아시아정치경제변동,41,다니엘종스베켄디크,3,false,교양,Tue 09:00-10:15;Tue 10:30-11:45,자연과학,36109,,gls,3.26,3.5,4.7,3.53
GEDS039,2026,1,GEDS,현대사회와법,41,손명지,3,false,교양,Fri 12:00-13:15;Fri 13:30-14:45,자연과학,26509,,gls,4.62,3.58,4.9,4.29
GEDS039,2026,1,GEDS,현대사회와법,42,이성희,3,false,교양,Fri 15:00-16:15;Fri 16:30-17:45,자연과학,,,gls,4.83,3.0,3.0,3.0
GEDS057,2026,1,GEDS,현대한국정치의쟁점,41,장무후이,3,false,교양,Fri 12:00-13:15;Fri 13:30-14:45,자연과학,26421,,gls,4.9,4.68,4.9,4.6
GEDN041,2026,1,GEDN,과학기술과창업경영,41,김경환,3,false,교양,Fri 12:00-13:15;Fri 13:30-14:45,자연과학,,,gls,5.0,3.0,3.0,3.0
GEDN014,2026,1,GEDN,생명과음식의과학,41,박기문,3,false,교양,Tue 09:00-10:15;Tue 10:30-11:45,자연과학,51356,,gls,4.66,4.92,5.0,4.2
GEDN044,2026,1,GEDN,생활속의양자,41,김정용,3,false,교양,Thu 13:30-14:45,자연과학,26509,,gls,4.41,4.03,3.24,4.2
GEDN017,2026,1,GEDN,암의과학,41,이충은,3,false,교양,Thu 10:30-11:45,자연과학,36105,,gls,3.81,3.12,3.18,3.04
GEDN058,2026,1,GEDN,영화장르로서의사이언스픽션,41,민현준,3,false,교양,Thu 09:00-10:15;Thu 10:30-11:45,자연과학,36209,,gls,3.67,3.0,3.0,3.0
GEDN055,2026,1,GEDN,지속가능성을위한수학적모델링,41,나다나엘가르얀토,3,false,교양,Tue 09:00-10:15;Thu 10:30-11:45,자연과학,62306,,gls,4.8,3.87,5.0,4.7
GEDN042,2026,1,GEDN,코스모스와인간,41,김범준,3,false,교양,Fri 12:00-13:15;Fri 13:30-14:45,자연과학,26117,,gls,4.83,1.44,3.71,4.48
GEDN033,2026,1,GEDN,특허와창업,41,이강욱,3,false,교양,Fri 09:00-10:15;Fri 10:30-11:45,자연과학,,,gls,4.87,4.27,4.88,4.45
GELT022,2026,1,GELT,교양골프,41,김지철,1,false,기타,Thu 14:00-15:50,자연과학,51114,,gls,5.0,3.0,3.0,3.0
GELT022,2026,1,GELT,교양골프,42,김지철,1,false,기타,Thu 16:00-17:50,자연과학,51114,,gls,5.0,3.0,3.0,3.0
GELT016,2026,1,GELT,교양농구,41,김상준,1,false,기타,Mon 10:00-11:50,자연과학,51114,,gls,5.0,4.5,4.49,4.08
GELT023,2026,1,GELT,교양댄스스포츠,41,문보라,1,false,기타,Tue 10:00-11:50,자연과학,51114,,gls,5.0,3.54,4.1,4.46
GELT017,2026,1,GELT,교양배드민턴,41,임원빈,1,false,기타,Fri 10:00-11:50,자연과학,51114,,gls,5.0,3.0,3.0,3.0
GELT017,2026,1,GELT,교양배드민턴,42,임원빈,1,false,기타,Fri 12:00-13:50,자연과학,51114,,gls,5.0,3.0,3.0,3.0
GELT024,2026,1,GELT,교양요가,41,이민지,1,false,기타,Wed 12:00-13:50,자연과학,51114,,gls,4.53,4.1,4.41,4.12
GELT018,2026,1,GELT,교양축구,41,최규현,1,false,기타,Thu 09:00-10:50,자연과학,51114,,gls,5.0,4.5,4.68,4.16
GELT019,2026,1,GELT,교양탁구,41,신지은,1,false,기타,Tue 12:00-13:50,자연과학,51114,,gls,4.94,4.76,3.94,4.18
GELT020,2026,1,GELT,교양테니스,41,윤정환,1,false,기타,Mon 12:00-13:50,자연과학,51114,,gls,5.0,3.0,3.0,3.0
GELT020,2026,1,GELT,교양테니스,42,윤정환,1,false,기타,Mon 14:00-15:50,자연과학,51114,,gls,5.0,3.0,3.0,3.0
GELT021,2026,1,GELT,교양플로어볼,41,이준영,1,false,기타,Thu 12:00-13:50,자연과학,51114,,gls,5.0,3.0,3.0,3.0
GELT002,2026,1,GELT,글로벌문화체험세미나,43,데이비드로버츠,1,false,기타,Fri 13:00-13:50,자연과학,27423,,gls,4.98,4.12,3.58,4.96
GELT012,2026,1,GELT,사회봉사론,41,정국인,1,false,기타,Wed 09:00-10:50,자연과학,22211,,gls,4.71,3.66,4.84,4.8
GELT014,2026,1,GELT,예절교육및실습,41,김세리,1,false,기타,Mon 13:00-14:50,자연과학,27517,,gls,4.67,3.84,4.78,4.86
GELT051,2026,1,GELT,창업비즈니스사업계획,41,임중호,2,false,기타,Tue 09:00-10:50,자연과학,36215,,gls,3.0,3.0,3.0,3.0
GELT065,2026,1,GELT,플라잉디스크,41,이지항,1,false,기타,Tue 15:00-16:50,자연과학,51114,,gls,4.86,4.86,3.56,4.44
GELT075,2026,1,GELT,한국생활의안내및진로지도1,41,신진규,1,false,기타,Mon 10:00-10:50,자연과학,36209,,gls,5.0,3.0,3.0,3.0
GELT093,2026,1,GELT,한국어와한국문화의이해,41,윤유숙,2,false,기타,Wed 13:00-14:50,자연과학,36201,,gls,4.4,3.0,3.0,3.0
